5536.6,5536.78,5536.9,5536.98,5537
5536.32,5536.5,5536.62,5536.69,5536.7
5536.1,5536.27,5536.39,5536.45,5536.45
5535.94,5536.11,5536.22,5536.27,5536.25
5535.83,5536,5536.11,5536.14,5536.11
