27.2893490,27.2911447,27.2929404,27.2947360,27.2965315
27.2902755,27.2920712,27.2938669,27.2956626,27.2974581
27.2912020,27.2929978,27.2947935,27.2965892,27.2983848
27.2921286,27.2939244,27.2957202,27.2975159,27.2993116
27.2930552,27.2948511,27.2966469,27.2984427,27.3002384
